Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment
73524,Jonathan Miller,Rachel76@gmail.com,2239329151,2195 Campbell Plaza Apt. 471,Portsmouth,England,43616,UK,51.0,Male,Low,Regular
77202,Jamie Morales,Richard68@gmail.com,7649738751,55530 Richardson Glens Apt. 136,Portsmouth,England,83701,UK,56.0,Male,Medium,Regular
61206,Alexandria Gonzalez,Brandon98@gmail.com,9854139702,69980 Moran Shoal Apt. 548,Portsmouth,England,64846,UK,34.0,Male,Medium,Regular
79248,Gregory Reed,Teresa13@gmail.com,1720309455,09626 Sherry Mews,Portsmouth,England,51413,UK,67.0,Male,Medium,Regular
61351,Megan Rice,Danielle48@gmail.com,9270051321,7780 Duncan Grove,Portsmouth,England,48894,UK,61.0,Male,Medium,Regular
76742,Matthew Holland,Phillip42@gmail.com,8413245765,97205 Oconnor Overpass,Portsmouth,England,53317,UK,57.0,Female,Medium,Regular
11288,Olivia Shea,Kristin80@gmail.com,7932281309,2036 Guerra Fork Suite 737,Portsmouth,England,35923,UK,65.0,Female,Medium,Regular
34843,John Payne,Selena96@gmail.com,5789638037,0871 Jessica Street Suite 008,Portsmouth,England,86213,UK,32.0,Male,Low,Regular
38118,Thomas Stein,Charles6@gmail.com,2290444484,0676 Michael Ramp Suite 239,Portsmouth,England,66320,UK,51.0,Male,Medium,Regular
74050,Ryan Brown,David23@gmail.com,4546503386,08713 Miller Via,Portsmouth,England,54287,UK,52.0,Male,Low,Regular
68547,Shannon Cooper,Connor76@gmail.com,8131788798,7217 Jose Road,Portsmouth,England,91706,UK,36.0,Male,Low,Regular
46019,Thomas Mcbride,Caitlin79@gmail.com,6726068772,57276 Sabrina Shore Suite 181,Portsmouth,England,66628,UK,23.0,Male,Low,Regular
24134,Mitchell Mueller,Grant90@gmail.com,4047384437,120 Heather Glen,Portsmouth,England,35837,UK,29.0,Male,Low,Regular
72352,Connie Hill,Cynthia77@gmail.com,9881852769,1364 Casey Brook Suite 260,Portsmouth,England,51183,UK,51.0,Female,Medium,Regular
32937,Adrienne Wright,Candace61@gmail.com,5541054086,0130 Simmons Ports,Portsmouth,England,38193,UK,37.0,Male,Medium,Regular
67942,Pamela Smith,Lisa87@gmail.com,5026848745,704 Anna Mountains,Portsmouth,England,75595,UK,36.0,Male,Low,Regular
16597,Leslie Decker,Larry66@gmail.com,8576916937,85219 Jennifer Brook Apt. 210,Portsmouth,England,1335,UK,70.0,Male,Medium,Regular
58115,Julie Moore,Nicholas97@gmail.com,8963506676,3379 Albert Path Apt. 457,Portsmouth,England,13123,UK,68.0,Male,Medium,Regular
58363,William Mcclain,Latoya48@gmail.com,3526865912,4535 Nicolas Field,Portsmouth,England,68094,UK,35.0,Male,Medium,Regular
71025,Tim Graham,Larry12@gmail.com,8850055537,6755 Dickson Ranch,Portsmouth,England,4345,UK,44.0,Male,Medium,Regular
39803,Joy Allen,Christopher60@gmail.com,6347154909,903 Nguyen Ports,Portsmouth,England,46989,UK,55.0,Female,Medium,Regular
27495,Devin Rodriguez,Robert17@gmail.com,9617585299,5674 Coleman Meadow,Portsmouth,England,50821,UK,59.0,Male,Medium,Regular
22191,Jose Diaz,Julian98@gmail.com,7905836276,6902 Nancy Crossing Suite 179,Portsmouth,England,89921,UK,64.0,Female,Low,Regular
43816,Lacey Gray,James69@gmail.com,8220783421,8053 Simpson Meadows,Portsmouth,England,81199,UK,21.0,Female,Low,Regular
78184,Joseph Willis,Samantha75@gmail.com,4092027102,792 Jermaine Cape,Portsmouth,England,37290,UK,28.0,Female,Medium,Regular
67970,Jonathan Edwards,Charles24@gmail.com,9501020895,078 Fisher Mission,Portsmouth,England,51758,UK,65.0,Male,High,Regular
28554,Carla Stein,Lynn54@gmail.com,3950729417,05640 Monica Alley,Portsmouth,England,96885,UK,43.0,Female,Medium,Regular
84475,Carl Jenkins,Janice60@gmail.com,2408165951,4801 Sherri Stravenue Suite 897,Portsmouth,England,58261,UK,59.0,Female,Medium,Regular
80529,Brittany Leon,Timothy19@gmail.com,2374822702,04409 Johnson Corners,Portsmouth,England,42405,UK,38.0,Female,Medium,Regular
89086,Ronald Kim,Bruce5@gmail.com,6749868705,92421 Stephen Fords Apt. 034,Portsmouth,England,19925,UK,32.0,Female,Medium,Regular
21224,Anne Larson,Megan75@gmail.com,1417808242,52641 Lauren Square,Portsmouth,England,70257,UK,49.0,Female,Medium,Regular
13256,Robert Lee,Angela80@gmail.com,2435297056,717 Cain Fall Apt. 316,Portsmouth,England,35346,UK,18.0,Male,Medium,Regular
16846,Fernando Lawson,David43@gmail.com,9639372692,809 Joanna Dale,Portsmouth,England,25257,UK,23.0,Male,Medium,Regular
11135,Brenda Webster,Stephen32@gmail.com,8745554657,5637 Kayla Freeway Suite 225,Portsmouth,England,35821,UK,37.0,Male,Low,Regular
57550,Miss Adrienne Walker MD,Angela57@gmail.com,7170567565,94499 Jessica Extension Apt. 769,Portsmouth,England,14443,UK,32.0,Male,Low,Regular
19537,David Parker,Betty83@gmail.com,5793653555,751 Stone Burgs Apt. 888,Portsmouth,England,54882,UK,35.0,Female,Low,Regular
93979,Sarah Hess,Tammy57@gmail.com,5973779364,294 Palmer Inlet Apt. 966,Portsmouth,England,51469,UK,,Female,Low,Regular
40113,Jack Davies,Anthony34@gmail.com,1490517260,778 Jacob Brook,Portsmouth,England,96807,UK,30.0,Female,Low,Regular
49175,Cynthia Fisher,Gregory76@gmail.com,9764088137,9903 John Street Apt. 166,Portsmouth,England,51754,UK,45.0,Male,Low,Regular
57144,Melissa Jones,Calvin99@gmail.com,6556192429,494 Scott Streets Apt. 578,Portsmouth,England,6090,UK,70.0,Male,High,Regular
35222,Madeline Taylor,Michelle21@gmail.com,7158674453,88911 Mark Shores,Portsmouth,England,56629,UK,61.0,Female,Medium,Regular
80366,Steven Sullivan,Matthew19@gmail.com,4642530908,79437 Harper Knolls Suite 365,Portsmouth,England,87260,UK,44.0,Male,Medium,Regular
49922,Veronica Gregory,Todd76@gmail.com,9447882255,8056 Reid Overpass Apt. 406,Portsmouth,England,79477,UK,26.0,Male,Medium,Regular
29333,Justin Jackson,Barbara12@gmail.com,4423586132,042 Katie Underpass Suite 931,Portsmouth,England,56061,UK,70.0,Male,Low,Regular
73664,Ann Douglas,Trevor77@gmail.com,7627538396,86436 Tiffany Row,Portsmouth,England,3518,UK,46.0,Male,Medium,Regular
42831,Ian West,Russell62@gmail.com,9037858587,07762 Linda Garden Suite 524,Portsmouth,England,18067,UK,52.0,Male,Medium,Regular
11577,Mrs. Kimberly Austin MD,Beverly23@gmail.com,3125448485,235 Anderson Green Suite 345,Portsmouth,England,71403,UK,63.0,Female,High,Regular
39581,Ryan Richmond DVM,Alan38@gmail.com,2588829938,83347 Adam Turnpike,Portsmouth,England,71351,UK,55.0,Male,Medium,Regular
48777,Donna Hodges,Marcus19@gmail.com,1628883121,85868 Cook Stravenue Apt. 866,Portsmouth,England,61550,UK,23.0,Female,Medium,Regular
13265,Victoria Mclaughlin,Heather3@gmail.com,3575437945,180 Michael Neck Suite 986,Portsmouth,England,84110,UK,40.0,Female,Medium,Regular
30726,Christopher Barton,Tracy63@gmail.com,2446704691,66871 James Vista Suite 840,Portsmouth,England,20893,UK,64.0,Male,Medium,Regular
78509,Joshua Hatfield,Wendy13@gmail.com,9421494452,37915 David Wells,Portsmouth,England,69665,UK,45.0,Female,High,Regular
18932,Karina Wade,Frances39@gmail.com,7321385285,9365 Alex Drive,Portsmouth,England,83604,UK,40.0,Female,High,Regular
39003,Shelby Perry,Keith98@gmail.com,1176517362,4740 Mercer Hill Apt. 788,Portsmouth,England,36658,UK,23.0,Female,High,Regular
15698,Debbie Sanchez,Daniel89@gmail.com,7325858389,7954 Megan Burg,Portsmouth,England,15577,UK,50.0,Male,Medium,Regular
78206,Ana Perez,Evan40@gmail.com,6840284908,477 Jacob Mountain Suite 603,Portsmouth,England,70723,UK,24.0,Male,High,Regular
56459,Tyler Lopez,Marcus6@gmail.com,3596390100,7709 Lara Ways Apt. 340,Portsmouth,England,37993,UK,18.0,Male,Medium,Regular
67367,Tracy Carson,Leslie21@gmail.com,1828136935,98616 Brown Shores Suite 859,Portsmouth,England,70788,UK,26.0,Female,Medium,Regular
33661,Susan Lester,Tony93@gmail.com,7816833775,1376 Lee Haven,Portsmouth,England,40557,UK,64.0,Female,Medium,Regular
28588,David Colon,Stephanie56@gmail.com,8319247172,28775 Dean Spring Suite 941,Portsmouth,England,1468,UK,47.0,Male,Low,Regular
62301,Travis Jones,Meghan23@gmail.com,9315106694,69264 Combs Ports,Portsmouth,England,21819,UK,50.0,Female,Low,Regular
79517,Brittany Myers,Stephanie6@gmail.com,5340114699,1817 Theodore Cliffs,Portsmouth,England,99648,UK,62.0,Female,High,Regular
76133,Cathy Cooper,Andrew82@gmail.com,8479026556,01134 Wright Circles Apt. 031,Portsmouth,England,63605,UK,21.0,Female,Medium,Regular
65159,Susan Vasquez,Emily42@gmail.com,7470976577,30124 Gordon Knolls Suite 242,Portsmouth,England,67021,UK,35.0,Female,Medium,Regular
17558,William Lee,Christine98@gmail.com,4257133898,26672 Rodriguez Roads,Portsmouth,England,47091,UK,68.0,Male,Low,Regular
95531,Holly Gordon,Wendy96@gmail.com,2954074868,8893 Williams Loaf,Portsmouth,England,85707,UK,43.0,Female,Low,Regular
36083,Fred Whitaker,Scott44@gmail.com,3207950518,658 Louis Courts Apt. 000,Portsmouth,England,72704,UK,69.0,Female,Medium,Regular
74812,David Johnson,Richard34@gmail.com,2045304682,2212 Moss Ports Apt. 070,Portsmouth,England,54251,UK,61.0,Male,Low,Regular
84556,Rebecca Alvarado,Denise49@gmail.com,3274634766,30631 James Forge,Portsmouth,England,33080,UK,40.0,Male,Medium,Regular
91124,Allen Calderon,Chelsea47@gmail.com,5060251518,877 Megan Hollow,Portsmouth,England,36037,UK,33.0,Male,High,Regular
13082,Daniel Patel,Melissa66@gmail.com,4007365608,44760 Aaron Park Suite 820,Portsmouth,England,43622,UK,37.0,Male,High,Regular
29178,Robert Barnes,Jennifer98@gmail.com,5434425050,04327 Jennifer Freeway Apt. 498,Portsmouth,England,16096,UK,52.0,Male,Medium,Regular
68375,Savannah Casey,Michael19@gmail.com,7639570540,7248 Jennifer Fall,Portsmouth,England,25837,UK,36.0,Male,Medium,Regular
42739,Maria Miller,Amanda19@gmail.com,9001048302,84701 Emily Shores Suite 007,Portsmouth,England,37727,UK,21.0,Male,Low,Regular
89187,Keith Wise,Amanda64@gmail.com,2729132651,084 Hart Ports Apt. 483,Portsmouth,England,7376,UK,28.0,Male,Medium,Regular
36687,Jonathan Humphrey,Gregory33@gmail.com,4414875788,585 Thompson Drives Suite 308,Portsmouth,England,85422,UK,58.0,Male,Low,Regular
24363,Jennifer Crawford,Isabel14@gmail.com,8529822826,27984 Potter Wells,Portsmouth,England,12602,UK,21.0,Male,Low,Regular
31512,Natalie Melton,Bradley55@gmail.com,7043575564,471 Winters Flats,Portsmouth,England,79489,UK,67.0,Male,High,Regular
90471,Ann Walker,Stacy75@gmail.com,6966793456,965 Russell Squares,Portsmouth,England,80588,UK,31.0,Female,Medium,Regular
96361,Taylor Wright,Patrick39@gmail.com,1616388893,1593 Hughes Pine,Portsmouth,England,3918,UK,44.0,Male,High,Regular
78399,Linda Barnett,Amy11@gmail.com,2540762476,18882 Rebecca Place,Portsmouth,England,47233,UK,53.0,Female,Low,Regular
15015,Evan Henderson,Shelia39@gmail.com,6519757170,001 Kimberly Vista,Portsmouth,England,15988,UK,60.0,Male,Low,Regular
23951,Lisa Flores,William7@gmail.com,6758337430,2646 Brooks Mountain,Portsmouth,England,2699,UK,28.0,Male,Medium,Regular
73394,Vickie Myers,John66@gmail.com,9509319347,25148 Brown Passage Suite 732,Portsmouth,England,96657,UK,28.0,Male,Medium,Regular
98991,Connie Murphy,Tony57@gmail.com,7624446513,553 Barrett Shoals,Portsmouth,England,24421,UK,26.0,Male,Low,Regular
74342,Alyssa Mitchell,Keith84@gmail.com,6499644897,100 Lawrence Forest Apt. 935,Portsmouth,England,68501,UK,20.0,Male,Medium,Regular
90915,Nancy Mcintyre,David95@gmail.com,9028209398,44400 Howell Groves,Portsmouth,England,33145,UK,44.0,Male,Medium,Regular
97487,Joshua Brown,Nathan56@gmail.com,2079722173,23549 James Ridges,Portsmouth,England,44057,UK,36.0,Male,Low,Regular
47017,Mark Carter,Loretta15@gmail.com,6052767277,8851 Johnson Lights,Portsmouth,England,93289,UK,38.0,Male,Medium,Regular
85089,Charles Willis,Elizabeth61@gmail.com,4727214730,650 Kristin Pike,Portsmouth,England,60126,UK,54.0,Male,Medium,Regular
93886,Shannon Sparks,Joseph80@gmail.com,6108099045,32318 Andrea Courts,Portsmouth,England,84023,UK,43.0,Female,Low,Regular
82024,David Rowe,Andrea26@gmail.com,6643820445,620 Williams Roads,Portsmouth,England,33107,UK,48.0,Female,Low,Regular
92619,Alex Medina,John85@gmail.com,6735970627,608 Burton Spurs Apt. 380,Portsmouth,England,39599,UK,67.0,Male,High,Regular
61101,Gregory Wagner,James86@gmail.com,1532608093,48021 Collins Mill Suite 436,Portsmouth,England,73464,UK,60.0,Male,Medium,Regular
21798,Cynthia Mckenzie,Angel79@gmail.com,8554123482,63210 Karen Unions Suite 845,Portsmouth,England,43248,UK,53.0,Female,Medium,Regular
16615,Janet Gordon,James37@gmail.com,3453584559,4897 April Lodge Suite 562,Portsmouth,England,8167,UK,41.0,Male,High,Regular
16049,Elizabeth Clark,Anna42@gmail.com,2699007429,34722 Curtis Squares,Portsmouth,England,71852,UK,20.0,Male,Medium,Regular
52839,Jerry Burns,Roy39@gmail.com,5811855277,0204 Higgins Stravenue Suite 246,Portsmouth,England,18452,UK,46.0,Male,Low,Regular
55940,Theresa Harvey,Mitchell35@gmail.com,1596922964,70892 Andrea View Apt. 497,Portsmouth,England,92438,UK,32.0,Male,Low,Regular
35446,Pamela Campbell,Laura29@gmail.com,6821592084,52144 Megan Causeway Apt. 943,Portsmouth,England,80864,UK,48.0,Male,Medium,Regular
69500,Brian Ortiz,Zachary50@gmail.com,2657992773,28815 Gwendolyn Unions,Portsmouth,England,81579,UK,61.0,Male,Low,Regular
28591,Theresa Diaz,Levi6@gmail.com,3566823896,551 Vaughn Alley,Portsmouth,England,76664,UK,24.0,Male,Medium,Regular
34792,Linda Smith,Kenneth94@gmail.com,4098753656,81671 Julia Camp Apt. 054,Portsmouth,England,9070,UK,29.0,Male,High,Regular
69214,Carly Vega,Todd29@gmail.com,5063322928,313 Peterson Spurs Apt. 861,Portsmouth,England,28005,UK,31.0,Male,Medium,Regular
75243,Susan Juarez,Kara95@gmail.com,2723925334,079 Mcbride Wells,Portsmouth,England,19194,UK,44.0,Female,Low,Regular
40619,Robin Campbell,Tonya74@gmail.com,3550893930,5175 Andrew Pines,Portsmouth,England,98815,UK,19.0,Male,Medium,Regular
50357,Kathryn Martin,Jonathan37@gmail.com,7843252850,3028 Hart Rapid Apt. 351,Portsmouth,England,57721,UK,22.0,Male,Low,Regular
36084,Heather Johnson,Jasmin96@gmail.com,6352872686,550 Ryan Forks Apt. 273,Portsmouth,England,13419,UK,39.0,Male,Low,Regular
57471,Rebecca Jones,Amber63@gmail.com,4253302009,33062 Brian Mews Suite 686,Portsmouth,England,1985,UK,65.0,Female,High,Regular
85291,Scott Porter,William51@gmail.com,3322434863,82129 Tony Flat Suite 562,Portsmouth,England,51935,UK,23.0,Female,Low,Regular
16683,Sara Martinez,Lisa82@gmail.com,7140029266,5498 Emily Harbors,Portsmouth,England,79456,UK,43.0,Male,Medium,Regular
30293,Kimberly Franklin,Nicole96@gmail.com,7750688117,880 Cynthia Cliffs,Portsmouth,England,3089,UK,67.0,Male,Medium,Regular
99944,Teresa Brown,Kathleen47@gmail.com,2797877746,3861 Crystal Roads,Portsmouth,England,84722,UK,20.0,Female,Low,Regular
60481,Renee Manning,Kevin60@gmail.com,3838883939,4956 Rebecca Lake,Portsmouth,England,52334,UK,43.0,Female,Low,Regular
91698,Terry Gaines,Amber47@gmail.com,5151413711,42969 Stevens Island,Portsmouth,England,73398,UK,58.0,Female,Low,Regular
44721,Rebekah Marsh,Ashley29@gmail.com,9342388581,6510 Christopher Trafficway Apt. 594,Portsmouth,England,7853,UK,36.0,Male,Medium,Regular
96867,Gerald Andrews,Sydney58@gmail.com,4733318648,847 Smith Villages Apt. 777,Portsmouth,England,41429,UK,21.0,Female,Medium,Regular
82671,Joshua Grimes,Jessica48@gmail.com,1126040209,351 Taylor Forge,Portsmouth,England,38647,UK,50.0,Male,Medium,Regular
35547,William Thomas,Brad28@gmail.com,6290627159,6007 Jones Crossroad Apt. 487,Portsmouth,England,8454,UK,59.0,Male,Low,Regular
50869,Christina Taylor,Sean72@gmail.com,2456044824,12532 Raymond Mews,Portsmouth,England,50529,UK,62.0,Male,Low,Regular
66893,Deanna Garrett,Yvonne25@gmail.com,2969209549,3295 Andrew Courts,Portsmouth,England,88730,UK,61.0,Male,Medium,Regular
42358,Melissa Williams,Katrina76@gmail.com,4493413740,819 Antonio Via Suite 388,Portsmouth,England,3775,UK,67.0,Female,High,Regular
73353,Ryan Cook,Justin71@gmail.com,2751175665,59791 Kaitlin Route,Portsmouth,England,60324,UK,63.0,Male,Medium,Regular
13610,Roberta Ford,Deborah81@gmail.com,7398691297,00001 Jones Views,Portsmouth,England,76359,UK,61.0,Male,Low,Regular
29811,Wyatt Spencer,Rebecca58@gmail.com,1383656077,850 Lee Lights Suite 501,Portsmouth,England,52036,UK,64.0,Female,Low,Regular
79548,Patricia Nguyen,Ana58@gmail.com,5287072698,89016 Clark Ramp Apt. 394,Portsmouth,England,98542,UK,25.0,Male,Low,Regular
15597,Kelly Smith,Ellen26@gmail.com,8774216930,0120 Sanchez Wall,Portsmouth,England,36066,UK,52.0,Female,Medium,Regular
27115,John Woods,Daniel43@gmail.com,2943631182,677 Daniel Rapids Suite 166,Portsmouth,England,81478,UK,62.0,Male,Medium,Regular
73862,Deanna Johnson,Dana69@gmail.com,1803411094,836 Robyn Forks,Portsmouth,England,47388,UK,47.0,Male,Low,Regular
26241,Jacqueline Thompson,Trevor57@gmail.com,6333941668,46503 Gutierrez Land,Portsmouth,England,75865,UK,49.0,Male,Low,Regular
62489,Sarah Jenkins,Seth91@gmail.com,3942250195,42547 Crystal Field Suite 309,Portsmouth,England,3348,UK,69.0,Male,Medium,Regular
38393,Mario Sparks,Jeremy49@gmail.com,1307082373,6099 Karen Common Apt. 735,Portsmouth,England,34302,UK,49.0,Male,Medium,Regular
14771,Jennifer Rogers,Joseph72@gmail.com,5390815909,30889 Branch Forge Suite 620,Portsmouth,England,61146,UK,21.0,Male,Medium,Regular
89926,Javier Wright,Brian21@gmail.com,8210033594,4963 Mark River Apt. 160,Portsmouth,England,16320,UK,70.0,Female,Low,Regular
93000,Justin Martin,Roger16@gmail.com,9130403971,00197 Logan Ranch,Portsmouth,England,48783,UK,22.0,Female,Low,Regular
99453,Catherine Poole,Ryan78@gmail.com,7642577456,9105 Thomas Springs,Portsmouth,England,95432,UK,36.0,Female,Low,Regular
60009,Diane Martinez,Jacqueline26@gmail.com,2246926095,79664 Chang Brooks,Portsmouth,England,78174,UK,31.0,Male,Low,Regular
30224,Mary Garcia,Alexander14@gmail.com,1574979080,89607 Leah Bridge,Portsmouth,England,91558,UK,43.0,Female,Low,Regular
74095,Michelle Johnston,Alexa61@gmail.com,5622213903,4263 Samuel Fields,Portsmouth,England,35694,UK,50.0,Male,Medium,Regular
24469,Christopher Whitney,Joel88@gmail.com,7946361397,4468 Terry Trafficway Apt. 823,Portsmouth,England,26901,UK,34.0,Male,Medium,Regular
76027,Karen Hicks,Kimberly22@gmail.com,8482007324,520 Briana Lane Apt. 127,Portsmouth,England,54339,UK,54.0,Male,Low,Regular
68480,Jonathan Smith,Brandon80@gmail.com,5951911330,515 Seth Wells Apt. 262,Portsmouth,England,55692,UK,24.0,Female,High,Regular
31763,Robin Ramirez,Ruth41@gmail.com,3186758457,1791 Cortez Ridge,Portsmouth,England,57333,UK,54.0,Male,Medium,Regular
18113,Erica Juarez,Molly20@gmail.com,4353427815,6471 Jeffrey Land,Portsmouth,England,63049,UK,22.0,Male,Medium,Regular
57044,Lindsey Bowman,John39@gmail.com,4742422360,56060 Hanna Pass Suite 432,Portsmouth,England,78091,UK,44.0,Male,Low,Regular
25041,Allison Wright,Rebecca78@gmail.com,5092794861,2258 Robertson Hills Suite 461,Portsmouth,England,4932,UK,27.0,Female,High,Regular
30563,Pedro Estrada,Elizabeth30@gmail.com,1689710966,50589 Hanson Tunnel,Portsmouth,England,75554,UK,25.0,Female,Medium,Regular
45693,Melinda Moore,Amber3@gmail.com,2029915852,28311 Tara Divide Apt. 429,Portsmouth,England,24571,UK,67.0,Male,Low,Regular
43571,Ryan Graham,Jose28@gmail.com,6531795462,4140 Veronica Prairie Suite 454,Portsmouth,England,59167,UK,18.0,Male,Low,Regular
66017,Christopher Parker,Chelsea47@gmail.com,3234082534,993 Harmon Stravenue Suite 132,Portsmouth,England,61349,UK,22.0,Male,Low,Regular
45899,Laura Butler,Francisco97@gmail.com,2968913107,10844 Wright Vista Apt. 036,Portsmouth,England,38030,UK,25.0,Male,Medium,Regular
99025,Christine Turner,Joshua51@gmail.com,5737909446,611 Aaron Loop Suite 960,Portsmouth,England,3233,UK,30.0,Male,High,Regular
18515,Jennifer Salinas,Rachel55@gmail.com,4737797508,883 Williams Stravenue Apt. 830,Portsmouth,England,21015,UK,67.0,Male,High,Regular
75652,Marissa Nguyen,Jon26@gmail.com,6178669215,0051 Christina Harbors Apt. 721,Portsmouth,England,96613,UK,19.0,Female,Low,Regular
17165,David Williams,Christopher90@gmail.com,7422837936,333 Justin Rest Apt. 122,Portsmouth,England,72179,UK,63.0,Male,Medium,Regular
60597,Chad Cruz,Maria76@gmail.com,2500497785,387 Campbell Circles,Portsmouth,England,41657,UK,30.0,Male,High,Regular
82260,John Arroyo,Eric89@gmail.com,4240101022,168 James Light,Portsmouth,England,57949,UK,70.0,Female,Low,Regular
41508,William Ramos,Kenneth41@gmail.com,1915885161,569 Booker Forks,Portsmouth,England,38295,UK,37.0,Male,Medium,Regular
74540,Stuart Hutchinson,Jack84@gmail.com,4026837554,887 Cooper Shoals Suite 557,Portsmouth,England,54468,UK,34.0,Female,Medium,Regular
28607,Darren Higgins,Evan72@gmail.com,6043729604,6474 Mary Manor,Portsmouth,England,40450,UK,60.0,Male,Medium,Regular
13793,Marie Robinson,Julie53@gmail.com,3280895365,44461 Ward Brook,Portsmouth,England,22735,UK,39.0,Male,Medium,Regular
21174,Brianna Williamson,Madison34@gmail.com,5550789854,1800 Richard Loop,Portsmouth,England,23513,UK,20.0,Male,Low,Regular
33107,Brittany Munoz,John99@gmail.com,7527657895,7099 Powers Via Apt. 552,Portsmouth,England,50967,UK,57.0,Male,Medium,Regular
13081,Carolyn Johnson,Drew85@gmail.com,1199313949,717 Natalie Springs,Portsmouth,England,48763,UK,29.0,Female,Medium,Regular
17458,Tracy Morrison,Jose8@gmail.com,4194422485,000 Jon Inlet Apt. 741,Portsmouth,England,80567,UK,44.0,Male,Low,Regular
28830,Patricia Thompson,Matthew39@gmail.com,2200795305,649 Samantha Viaduct Apt. 497,Portsmouth,England,81755,UK,34.0,Male,Medium,Regular
77374,Crystal Vasquez,Joseph96@gmail.com,9190264861,949 Shelly Run Apt. 966,Portsmouth,England,85998,UK,23.0,Female,High,Regular
15891,Sue Parker,Melanie63@gmail.com,3563472128,79966 Gutierrez Common Apt. 179,Portsmouth,England,2072,UK,35.0,Male,Medium,Regular
98301,David Gill,Steven86@gmail.com,2386996528,1047 Olivia Ways,Portsmouth,England,57879,UK,20.0,Male,Low,Regular
14091,Gary Murphy,Mark64@gmail.com,8248689289,20196 Simmons Island Apt. 780,Portsmouth,England,24852,UK,24.0,Male,Low,Regular
17065,Darrell Smith,Mallory66@gmail.com,8245994530,6873 Jennifer Common,Portsmouth,England,58179,UK,30.0,Male,Medium,Regular
87673,Cheryl York,James38@gmail.com,3134748268,74389 Lance Fall,Portsmouth,England,61647,UK,19.0,Female,Medium,Regular
17901,William Carrillo,Sheila52@gmail.com,3780408598,7378 Chapman Hill,Portsmouth,England,74127,UK,60.0,Male,Low,Regular
49047,Lori Nelson,Ronald61@gmail.com,4144861582,08667 Joy Plaza,Portsmouth,England,63787,UK,28.0,Male,Medium,Regular
77311,Deanna Miller,Kristen41@gmail.com,7857007347,814 Christopher Corners,Portsmouth,England,73191,UK,44.0,Female,Medium,Regular
38047,Brittany Williams,Linda82@gmail.com,5689012053,7910 Mills Village,Portsmouth,England,90212,UK,67.0,Male,Low,Regular
64636,Kelly Molina,Alexis28@gmail.com,1258222786,9417 Jared Vista,Portsmouth,England,53644,UK,41.0,Male,High,Regular
82551,April Scott,Tiffany95@gmail.com,7470317117,52716 Craig Harbors Apt. 946,Portsmouth,England,35006,UK,36.0,Female,Medium,Regular
83578,Heather Reed,Julia31@gmail.com,8322648816,347 Anderson Street Apt. 678,Portsmouth,England,96812,UK,51.0,Female,Low,Regular
83650,Alexander Padilla,Mary16@gmail.com,6604455838,4220 David Orchard Apt. 636,Portsmouth,England,84707,UK,46.0,Male,Low,Regular
40705,Joanna Thomas,Eric5@gmail.com,6370935124,70107 Tara Neck,Portsmouth,England,83612,UK,36.0,Male,Low,Regular
89029,James Romero,Maria96@gmail.com,8017387336,51620 Bright Parkways Suite 588,Portsmouth,England,89081,UK,53.0,Male,Low,Regular
93214,Donald Alvarez,Matthew78@gmail.com,3184559826,6927 Miller Street Suite 590,Portsmouth,England,7283,UK,66.0,Male,Medium,Regular
49192,Steven Miller,Ryan76@gmail.com,9531762506,384 Monique Causeway,Portsmouth,England,25328,UK,61.0,Male,Medium,Regular
89992,Leah Wilcox,Nicole91@gmail.com,7259937954,05182 Wolfe Views Apt. 527,Portsmouth,England,42781,UK,47.0,Male,Medium,Regular
63588,Hector Hampton,Jessica14@gmail.com,1615577297,56324 Orozco Plaza,Portsmouth,England,72695,UK,40.0,Female,Low,Regular
38486,Daniel Phillips,Ryan77@gmail.com,5541471973,740 Rodriguez Way,Portsmouth,England,50331,UK,31.0,Female,Medium,Regular
64153,Joshua Hurley,Gene14@gmail.com,8691207583,5316 Ruiz Via,Portsmouth,England,10893,UK,28.0,Female,Medium,Regular
15992,Katie Sweeney,Raymond78@gmail.com,2712262270,3586 John Mission,Portsmouth,England,76165,UK,48.0,Male,High,Regular
43083,Raymond Hobbs,Rita77@gmail.com,2141541049,1152 Bowman Parks Suite 516,Portsmouth,England,96046,UK,40.0,Male,Low,Regular
36536,Jose Velez,Travis51@gmail.com,3777490833,24622 Rice View,Portsmouth,England,33291,UK,40.0,Male,Low,Regular
23631,Rita Ruiz MD,Elizabeth9@gmail.com,7884475046,592 Jacob Groves Suite 528,Portsmouth,England,86955,UK,48.0,Unknown,Medium,Regular
97323,Matthew Franco,Brian47@gmail.com,1606858272,04054 Davis Trail Apt. 837,Portsmouth,England,69547,UK,37.0,Male,Medium,Regular
27104,Jillian Jackson,Elizabeth67@gmail.com,5141700037,39547 Garcia Mountains,Portsmouth,England,47477,UK,19.0,Female,Low,Regular
67876,Teresa Mendoza,Hailey97@gmail.com,8115625564,77171 Yu Square,Portsmouth,England,65175,UK,29.0,Male,High,Regular
26917,Monica Santiago,Brenda43@gmail.com,7816789677,7968 Martinez Branch Apt. 942,Portsmouth,England,38797,UK,53.0,Female,Medium,Regular
71298,Alicia Brown,Heather58@gmail.com,6773899562,272 Fletcher Fork Suite 213,Portsmouth,England,25544,UK,29.0,Male,Medium,Regular
